time_step,subject_id,activity_id,activity_name,total_acc_x
10839,1,2,WALKING_UPSTAIRS,0.8144757
10840,1,2,WALKING_UPSTAIRS,0.8258647
10841,1,2,WALKING_UPSTAIRS,0.8018056
10842,1,2,WALKING_UPSTAIRS,0.8223667
10843,1,2,WALKING_UPSTAIRS,0.8235938
10844,1,2,WALKING_UPSTAIRS,0.7982875
10845,1,2,WALKING_UPSTAIRS,0.7966732
10846,1,2,WALKING_UPSTAIRS,0.7756873
10847,1,2,WALKING_UPSTAIRS,0.8218389
10848,1,2,WALKING_UPSTAIRS,0.9298092
10849,1,2,WALKING_UPSTAIRS,1.019219
10850,1,2,WALKING_UPSTAIRS,1.079406
10851,1,2,WALKING_UPSTAIRS,1.10702
10852,1,2,WALKING_UPSTAIRS,1.178391
10853,1,2,WALKING_UPSTAIRS,1.276795
10854,1,2,WALKING_UPSTAIRS,1.337045
10855,1,2,WALKING_UPSTAIRS,1.360623
10856,1,2,WALKING_UPSTAIRS,1.303273
10857,1,2,WALKING_UPSTAIRS,1.196244
10858,1,2,WALKING_UPSTAIRS,1.103378
10859,1,2,WALKING_UPSTAIRS,1.051223
10860,1,2,WALKING_UPSTAIRS,1.070922
10861,1,2,WALKING_UPSTAIRS,1.112195
10862,1,2,WALKING_UPSTAIRS,1.13269
10863,1,2,WALKING_UPSTAIRS,1.096543
10864,1,2,WALKING_UPSTAIRS,0.9740276
10865,1,2,WALKING_UPSTAIRS,0.9023473
10866,1,2,WALKING_UPSTAIRS,0.9831366
10867,1,2,WALKING_UPSTAIRS,1.093543
10868,1,2,WALKING_UPSTAIRS,1.088854
10869,1,2,WALKING_UPSTAIRS,0.9725722
10870,1,2,WALKING_UPSTAIRS,0.8301449
10871,1,2,WALKING_UPSTAIRS,0.7557704
10872,1,2,WALKING_UPSTAIRS,0.7694159
10873,1,2,WALKING_UPSTAIRS,0.7494318
10874,1,2,WALKING_UPSTAIRS,0.6908736
10875,1,2,WALKING_UPSTAIRS,0.6746628
10876,1,2,WALKING_UPSTAIRS,0.6610384
10877,1,2,WALKING_UPSTAIRS,0.6635283
10878,1,2,WALKING_UPSTAIRS,0.6583512
10879,1,2,WALKING_UPSTAIRS,0.6318356
10880,1,2,WALKING_UPSTAIRS,0.6691133
10881,1,2,WALKING_UPSTAIRS,0.7303011
10882,1,2,WALKING_UPSTAIRS,0.8091266
10883,1,2,WALKING_UPSTAIRS,0.9047093
10884,1,2,WALKING_UPSTAIRS,0.9582565
10885,1,2,WALKING_UPSTAIRS,1.024603
10886,1,2,WALKING_UPSTAIRS,1.106125
10887,1,2,WALKING_UPSTAIRS,1.162898
10888,1,2,WALKING_UPSTAIRS,1.204526
10889,1,2,WALKING_UPSTAIRS,1.254728
10890,1,2,WALKING_UPSTAIRS,1.355679
10891,1,2,WALKING_UPSTAIRS,1.414199
10892,1,2,WALKING_UPSTAIRS,1.287403
10893,1,2,WALKING_UPSTAIRS,1.089622
10894,1,2,WALKING_UPSTAIRS,1.003996
10895,1,2,WALKING_UPSTAIRS,0.9341775
10896,1,2,WALKING_UPSTAIRS,0.8319117
10897,1,2,WALKING_UPSTAIRS,0.8368319
10898,1,2,WALKING_UPSTAIRS,0.871865
10899,1,2,WALKING_UPSTAIRS,0.8701459
10900,1,2,WALKING_UPSTAIRS,0.9177151
10901,1,2,WALKING_UPSTAIRS,0.9584464
10902,1,2,WALKING_UPSTAIRS,0.9667627
10903,1,2,WALKING_UPSTAIRS,0.9697847
10904,1,2,WALKING_UPSTAIRS,0.9321829
10905,1,2,WALKING_UPSTAIRS,0.8963963
10906,1,2,WALKING_UPSTAIRS,0.9008095
10907,1,2,WALKING_UPSTAIRS,0.9072923
10908,1,2,WALKING_UPSTAIRS,0.8885338
10909,1,2,WALKING_UPSTAIRS,0.8384018
10910,1,2,WALKING_UPSTAIRS,0.7639206
10911,1,2,WALKING_UPSTAIRS,0.7125677
10912,1,2,WALKING_UPSTAIRS,0.72923
10913,1,2,WALKING_UPSTAIRS,0.7810891
10914,1,2,WALKING_UPSTAIRS,0.8515258
10915,1,2,WALKING_UPSTAIRS,0.929546
10916,1,2,WALKING_UPSTAIRS,0.9526178
10917,1,2,WALKING_UPSTAIRS,0.9548519
10918,1,2,WALKING_UPSTAIRS,0.9915748
10919,1,2,WALKING_UPSTAIRS,1.026532
10920,1,2,WALKING_UPSTAIRS,1.049819
10921,1,2,WALKING_UPSTAIRS,1.085971
10922,1,2,WALKING_UPSTAIRS,1.109353
10923,1,2,WALKING_UPSTAIRS,1.115565
10924,1,2,WALKING_UPSTAIRS,1.19404
10925,1,2,WALKING_UPSTAIRS,1.297301
10926,1,2,WALKING_UPSTAIRS,1.318479
10927,1,2,WALKING_UPSTAIRS,1.331679
10928,1,2,WALKING_UPSTAIRS,1.31902
10929,1,2,WALKING_UPSTAIRS,1.25531
10930,1,2,WALKING_UPSTAIRS,1.228442
10931,1,2,WALKING_UPSTAIRS,1.186476
10932,1,2,WALKING_UPSTAIRS,1.120653
10933,1,2,WALKING_UPSTAIRS,1.069548
10934,1,2,WALKING_UPSTAIRS,1.018863
10935,1,2,WALKING_UPSTAIRS,1.028377
10936,1,2,WALKING_UPSTAIRS,1.05347
10937,1,2,WALKING_UPSTAIRS,1.034387
10938,1,2,WALKING_UPSTAIRS,0.9971471
10939,1,2,WALKING_UPSTAIRS,0.8855677
10940,1,2,WALKING_UPSTAIRS,0.7638475
10941,1,2,WALKING_UPSTAIRS,0.7447088
10942,1,2,WALKING_UPSTAIRS,0.7543303
10943,1,2,WALKING_UPSTAIRS,0.7351647
10944,1,2,WALKING_UPSTAIRS,0.7108124
10945,1,2,WALKING_UPSTAIRS,0.7069181
10946,1,2,WALKING_UPSTAIRS,0.7179773
10947,1,2,WALKING_UPSTAIRS,0.7328879
10948,1,2,WALKING_UPSTAIRS,0.7624329
10949,1,2,WALKING_UPSTAIRS,0.7791688
10950,1,2,WALKING_UPSTAIRS,0.7965607
10951,1,2,WALKING_UPSTAIRS,0.8415777
10952,1,2,WALKING_UPSTAIRS,0.8938647
10953,1,2,WALKING_UPSTAIRS,0.9438738
10954,1,2,WALKING_UPSTAIRS,0.9628993
10955,1,2,WALKING_UPSTAIRS,0.994329
10956,1,2,WALKING_UPSTAIRS,1.077292
10957,1,2,WALKING_UPSTAIRS,1.166664
10958,1,2,WALKING_UPSTAIRS,1.276744
10959,1,2,WALKING_UPSTAIRS,1.30801
10960,1,2,WALKING_UPSTAIRS,1.22157
10961,1,2,WALKING_UPSTAIRS,1.200163
10962,1,2,WALKING_UPSTAIRS,1.171879
10963,1,2,WALKING_UPSTAIRS,1.042624
10964,1,2,WALKING_UPSTAIRS,0.9103901
10965,1,2,WALKING_UPSTAIRS,0.8398824
10966,1,2,WALKING_UPSTAIRS,0.9390078
10967,1,2,WALKING_UPSTAIRS,1.032262
10968,1,2,WALKING_UPSTAIRS,0.9822758
10969,1,2,WALKING_UPSTAIRS,0.9867903
10970,1,2,WALKING_UPSTAIRS,0.9674329
10971,1,2,WALKING_UPSTAIRS,0.9086428
10972,1,2,WALKING_UPSTAIRS,0.9027062
10973,1,2,WALKING_UPSTAIRS,0.8761207
10974,1,2,WALKING_UPSTAIRS,0.8801182
10975,1,2,WALKING_UPSTAIRS,0.8640902
10976,1,2,WALKING_UPSTAIRS,0.8153974
10977,1,2,WALKING_UPSTAIRS,0.8020384
10978,1,2,WALKING_UPSTAIRS,0.7626375
10979,1,2,WALKING_UPSTAIRS,0.7447181
10980,1,2,WALKING_UPSTAIRS,0.7434353
10981,1,2,WALKING_UPSTAIRS,0.7365226
10982,1,2,WALKING_UPSTAIRS,0.7720218
10983,1,2,WALKING_UPSTAIRS,0.8399022
10984,1,2,WALKING_UPSTAIRS,0.9931381
10985,1,2,WALKING_UPSTAIRS,1.176598
10986,1,2,WALKING_UPSTAIRS,1.235203
10987,1,2,WALKING_UPSTAIRS,1.167681
10988,1,2,WALKING_UPSTAIRS,1.056209
10989,1,2,WALKING_UPSTAIRS,0.9754272
10990,1,2,WALKING_UPSTAIRS,1.010375
10991,1,2,WALKING_UPSTAIRS,1.199374
10992,1,2,WALKING_UPSTAIRS,1.403352
10993,1,2,WALKING_UPSTAIRS,1.440683
10994,1,2,WALKING_UPSTAIRS,1.312908
10995,1,2,WALKING_UPSTAIRS,1.167091
10996,1,2,WALKING_UPSTAIRS,1.090731
10997,1,2,WALKING_UPSTAIRS,1.06202
10998,1,2,WALKING_UPSTAIRS,1.082631
10999,1,2,WALKING_UPSTAIRS,1.078945
11000,1,2,WALKING_UPSTAIRS,1.006343
11001,1,2,WALKING_UPSTAIRS,0.9519131
11002,1,2,WALKING_UPSTAIRS,0.9390666
11003,1,2,WALKING_UPSTAIRS,1.011437
11004,1,2,WALKING_UPSTAIRS,1.08245
11005,1,2,WALKING_UPSTAIRS,1.016921
11006,1,2,WALKING_UPSTAIRS,0.9139529
11007,1,2,WALKING_UPSTAIRS,0.8185594
11008,1,2,WALKING_UPSTAIRS,0.7770417
11009,1,2,WALKING_UPSTAIRS,0.7882454
11010,1,2,WALKING_UPSTAIRS,0.7383156
11011,1,2,WALKING_UPSTAIRS,0.7156667
11012,1,2,WALKING_UPSTAIRS,0.6929365
11013,1,2,WALKING_UPSTAIRS,0.6013269
11014,1,2,WALKING_UPSTAIRS,0.6261297
11015,1,2,WALKING_UPSTAIRS,0.7299576
11016,1,2,WALKING_UPSTAIRS,0.7907816
11017,1,2,WALKING_UPSTAIRS,0.8479424
11018,1,2,WALKING_UPSTAIRS,0.8510189
11019,1,2,WALKING_UPSTAIRS,0.872542
11020,1,2,WALKING_UPSTAIRS,0.9794216
11021,1,2,WALKING_UPSTAIRS,1.047836
11022,1,2,WALKING_UPSTAIRS,1.066059
11023,1,2,WALKING_UPSTAIRS,1.005309
11024,1,2,WALKING_UPSTAIRS,0.9455078
11025,1,2,WALKING_UPSTAIRS,1.094791
11026,1,2,WALKING_UPSTAIRS,1.305575
11027,1,2,WALKING_UPSTAIRS,1.338434
11028,1,2,WALKING_UPSTAIRS,1.173309
11029,1,2,WALKING_UPSTAIRS,0.9679728
11030,1,2,WALKING_UPSTAIRS,0.913685
11031,1,2,WALKING_UPSTAIRS,0.9422365
11032,1,2,WALKING_UPSTAIRS,0.9809946
11033,1,2,WALKING_UPSTAIRS,1.064388
11034,1,2,WALKING_UPSTAIRS,1.078707
11035,1,2,WALKING_UPSTAIRS,0.9909071
11036,1,2,WALKING_UPSTAIRS,0.9146324
11037,1,2,WALKING_UPSTAIRS,0.8970635
11038,1,2,WALKING_UPSTAIRS,0.9412579
11039,1,2,WALKING_UPSTAIRS,0.9953213
11040,1,2,WALKING_UPSTAIRS,1.008174
11041,1,2,WALKING_UPSTAIRS,0.9987326
11042,1,2,WALKING_UPSTAIRS,0.9467438
11043,1,2,WALKING_UPSTAIRS,0.844576
11044,1,2,WALKING_UPSTAIRS,0.7443873
11045,1,2,WALKING_UPSTAIRS,0.6878158
11046,1,2,WALKING_UPSTAIRS,0.6878276
11047,1,2,WALKING_UPSTAIRS,0.7011151
11048,1,2,WALKING_UPSTAIRS,0.706081
11049,1,2,WALKING_UPSTAIRS,0.729417
11050,1,2,WALKING_UPSTAIRS,0.7946022
11051,1,2,WALKING_UPSTAIRS,0.9076493
11052,1,2,WALKING_UPSTAIRS,0.999472
11053,1,2,WALKING_UPSTAIRS,1.038279
11054,1,2,WALKING_UPSTAIRS,1.082701
11055,1,2,WALKING_UPSTAIRS,1.144041
11056,1,2,WALKING_UPSTAIRS,1.186567
11057,1,2,WALKING_UPSTAIRS,1.179226
11058,1,2,WALKING_UPSTAIRS,1.167133
11059,1,2,WALKING_UPSTAIRS,1.207791
11060,1,2,WALKING_UPSTAIRS,1.250012
11061,1,2,WALKING_UPSTAIRS,1.263301
11062,1,2,WALKING_UPSTAIRS,1.240727
11063,1,2,WALKING_UPSTAIRS,1.195023
11064,1,2,WALKING_UPSTAIRS,1.177435
11065,1,2,WALKING_UPSTAIRS,1.125293
11066,1,2,WALKING_UPSTAIRS,1.049247
11067,1,2,WALKING_UPSTAIRS,1.029921
11068,1,2,WALKING_UPSTAIRS,1.002587
11069,1,2,WALKING_UPSTAIRS,0.9611838
11070,1,2,WALKING_UPSTAIRS,0.9214769
11071,1,2,WALKING_UPSTAIRS,0.8923208
11072,1,2,WALKING_UPSTAIRS,0.9461646
11073,1,2,WALKING_UPSTAIRS,1.016134
11074,1,2,WALKING_UPSTAIRS,1.030573
11075,1,2,WALKING_UPSTAIRS,1.006865
11076,1,2,WALKING_UPSTAIRS,0.9520242
11077,1,2,WALKING_UPSTAIRS,0.907048
11078,1,2,WALKING_UPSTAIRS,0.8767445
11079,1,2,WALKING_UPSTAIRS,0.855666
11080,1,2,WALKING_UPSTAIRS,0.8156656
11081,1,2,WALKING_UPSTAIRS,0.7393962
11082,1,2,WALKING_UPSTAIRS,0.7305757
11083,1,2,WALKING_UPSTAIRS,0.7640691
11084,1,2,WALKING_UPSTAIRS,0.7623775
11085,1,2,WALKING_UPSTAIRS,0.7820564
11086,1,2,WALKING_UPSTAIRS,0.8075046
11087,1,2,WALKING_UPSTAIRS,0.8131099
11088,1,2,WALKING_UPSTAIRS,0.8161295
11089,1,2,WALKING_UPSTAIRS,0.8235833
11090,1,2,WALKING_UPSTAIRS,0.852872
11091,1,2,WALKING_UPSTAIRS,0.8874378
11092,1,2,WALKING_UPSTAIRS,0.9397777
11093,1,2,WALKING_UPSTAIRS,0.9994192
11094,1,2,WALKING_UPSTAIRS,1.032587
11095,1,2,WALKING_UPSTAIRS,1.077926
11096,1,2,WALKING_UPSTAIRS,1.156205
11097,1,2,WALKING_UPSTAIRS,1.251064
11098,1,2,WALKING_UPSTAIRS,1.327458
11099,1,2,WALKING_UPSTAIRS,1.314123
11100,1,2,WALKING_UPSTAIRS,1.099116
11101,1,2,WALKING_UPSTAIRS,0.7909291
11102,1,2,WALKING_UPSTAIRS,0.7518574
11103,1,2,WALKING_UPSTAIRS,0.9248806
11104,1,2,WALKING_UPSTAIRS,1.001964
11105,1,2,WALKING_UPSTAIRS,1.014222
11106,1,2,WALKING_UPSTAIRS,0.9789892
11107,1,2,WALKING_UPSTAIRS,0.9003858
11108,1,2,WALKING_UPSTAIRS,0.8963419
11109,1,2,WALKING_UPSTAIRS,0.9199542
11110,1,2,WALKING_UPSTAIRS,0.9351207
11111,1,2,WALKING_UPSTAIRS,0.9475714
11112,1,2,WALKING_UPSTAIRS,0.9253364
11113,1,2,WALKING_UPSTAIRS,0.8985859
11114,1,2,WALKING_UPSTAIRS,0.8603463
11115,1,2,WALKING_UPSTAIRS,0.8412033
11116,1,2,WALKING_UPSTAIRS,0.8558924
11117,1,2,WALKING_UPSTAIRS,0.8357972
11118,1,2,WALKING_UPSTAIRS,0.8105607
11119,1,2,WALKING_UPSTAIRS,0.7982664
11120,1,2,WALKING_UPSTAIRS,0.818603
11121,1,2,WALKING_UPSTAIRS,0.9090867
11122,1,2,WALKING_UPSTAIRS,0.9759477
11123,1,2,WALKING_UPSTAIRS,0.9710149
11124,1,2,WALKING_UPSTAIRS,0.952482
11125,1,2,WALKING_UPSTAIRS,0.9478635
11126,1,2,WALKING_UPSTAIRS,0.9403461
11127,1,2,WALKING_UPSTAIRS,0.9501587
11128,1,2,WALKING_UPSTAIRS,1.000392
11129,1,2,WALKING_UPSTAIRS,1.032301
11130,1,2,WALKING_UPSTAIRS,1.054405
11131,1,2,WALKING_UPSTAIRS,1.086984
11132,1,2,WALKING_UPSTAIRS,1.127979
11133,1,2,WALKING_UPSTAIRS,1.26149
11134,1,2,WALKING_UPSTAIRS,1.42427
11135,1,2,WALKING_UPSTAIRS,1.504542
11136,1,2,WALKING_UPSTAIRS,1.538259
11137,1,2,WALKING_UPSTAIRS,1.509668
11138,1,2,WALKING_UPSTAIRS,1.344533
11139,1,2,WALKING_UPSTAIRS,1.07245
11140,1,2,WALKING_UPSTAIRS,0.9084925
11141,1,2,WALKING_UPSTAIRS,0.9437204
11142,1,2,WALKING_UPSTAIRS,0.9992306
11143,1,2,WALKING_UPSTAIRS,1.015781
11144,1,2,WALKING_UPSTAIRS,0.9877085
11145,1,2,WALKING_UPSTAIRS,0.9190014
11146,1,2,WALKING_UPSTAIRS,0.9271757
11147,1,2,WALKING_UPSTAIRS,0.9376192
11148,1,2,WALKING_UPSTAIRS,0.8740873
11149,1,2,WALKING_UPSTAIRS,0.8083417
11150,1,2,WALKING_UPSTAIRS,0.7167761
11151,1,2,WALKING_UPSTAIRS,0.6463785
11152,1,2,WALKING_UPSTAIRS,0.638094
11153,1,2,WALKING_UPSTAIRS,0.5963675
11154,1,2,WALKING_UPSTAIRS,0.5399168
11155,1,2,WALKING_UPSTAIRS,0.5736322
11156,1,2,WALKING_UPSTAIRS,0.6891539
11157,1,2,WALKING_UPSTAIRS,0.7850014
11158,1,2,WALKING_UPSTAIRS,0.8308077
11159,1,2,WALKING_UPSTAIRS,0.8729687
11160,1,2,WALKING_UPSTAIRS,0.9637402
11161,1,2,WALKING_UPSTAIRS,1.060379
11162,1,2,WALKING_UPSTAIRS,1.050426
11163,1,2,WALKING_UPSTAIRS,1.049022
11164,1,2,WALKING_UPSTAIRS,1.15964
11165,1,2,WALKING_UPSTAIRS,1.215379
11166,1,2,WALKING_UPSTAIRS,1.175593
11167,1,2,WALKING_UPSTAIRS,1.172111
11168,1,2,WALKING_UPSTAIRS,1.226027
11169,1,2,WALKING_UPSTAIRS,1.230609
11170,1,2,WALKING_UPSTAIRS,1.089171
11171,1,2,WALKING_UPSTAIRS,0.8744084
11172,1,2,WALKING_UPSTAIRS,0.8177522
11173,1,2,WALKING_UPSTAIRS,0.9673596
11174,1,2,WALKING_UPSTAIRS,1.119695
11175,1,2,WALKING_UPSTAIRS,1.175729
11176,1,2,WALKING_UPSTAIRS,1.115853
11177,1,2,WALKING_UPSTAIRS,0.9850724
11178,1,2,WALKING_UPSTAIRS,0.9160904
11179,1,2,WALKING_UPSTAIRS,0.8970421
11180,1,2,WALKING_UPSTAIRS,0.9189608
11181,1,2,WALKING_UPSTAIRS,0.9563564
11182,1,2,WALKING_UPSTAIRS,0.9318346
11183,1,2,WALKING_UPSTAIRS,0.8827156
11184,1,2,WALKING_UPSTAIRS,0.7647026
11185,1,2,WALKING_UPSTAIRS,0.634988
11186,1,2,WALKING_UPSTAIRS,0.6166641
11187,1,2,WALKING_UPSTAIRS,0.6067142
11188,1,2,WALKING_UPSTAIRS,0.6378631
11189,1,2,WALKING_UPSTAIRS,0.7758321
11190,1,2,WALKING_UPSTAIRS,0.8892315
11191,1,2,WALKING_UPSTAIRS,0.9165103
11192,1,2,WALKING_UPSTAIRS,0.9310218
11193,1,2,WALKING_UPSTAIRS,1.003411
11194,1,2,WALKING_UPSTAIRS,1.079537
11195,1,2,WALKING_UPSTAIRS,1.141935
11196,1,2,WALKING_UPSTAIRS,1.208864
11197,1,2,WALKING_UPSTAIRS,1.25608
11198,1,2,WALKING_UPSTAIRS,1.352952
11199,1,2,WALKING_UPSTAIRS,1.497441
11200,1,2,WALKING_UPSTAIRS,1.599366
11201,1,2,WALKING_UPSTAIRS,1.531487
11202,1,2,WALKING_UPSTAIRS,1.256175
11203,1,2,WALKING_UPSTAIRS,1.016145
11204,1,2,WALKING_UPSTAIRS,0.9888457
11205,1,2,WALKING_UPSTAIRS,1.062266
11206,1,2,WALKING_UPSTAIRS,1.010832
11207,1,2,WALKING_UPSTAIRS,0.9297183
11208,1,2,WALKING_UPSTAIRS,0.9466157
11209,1,2,WALKING_UPSTAIRS,0.8730506
11210,1,2,WALKING_UPSTAIRS,0.865103
11211,1,2,WALKING_UPSTAIRS,0.9261381
11212,1,2,WALKING_UPSTAIRS,0.8610121
11213,1,2,WALKING_UPSTAIRS,0.873793
11214,1,2,WALKING_UPSTAIRS,0.8522511
11215,1,2,WALKING_UPSTAIRS,0.7781512
11216,1,2,WALKING_UPSTAIRS,0.8086805
11217,1,2,WALKING_UPSTAIRS,0.7594992
11218,1,2,WALKING_UPSTAIRS,0.704552
11219,1,2,WALKING_UPSTAIRS,0.7184451
11220,1,2,WALKING_UPSTAIRS,0.7274576
11221,1,2,WALKING_UPSTAIRS,0.7527046
11222,1,2,WALKING_UPSTAIRS,0.7623717
11223,1,2,WALKING_UPSTAIRS,0.7727237
11224,1,2,WALKING_UPSTAIRS,0.7995071
11225,1,2,WALKING_UPSTAIRS,0.8767109
11226,1,2,WALKING_UPSTAIRS,0.9562353
11227,1,2,WALKING_UPSTAIRS,0.9580885
11228,1,2,WALKING_UPSTAIRS,0.9878021
11229,1,2,WALKING_UPSTAIRS,1.063427
11230,1,2,WALKING_UPSTAIRS,1.138305
11231,1,2,WALKING_UPSTAIRS,1.225781
11232,1,2,WALKING_UPSTAIRS,1.300077
11233,1,2,WALKING_UPSTAIRS,1.301676
11234,1,2,WALKING_UPSTAIRS,1.225776
11235,1,2,WALKING_UPSTAIRS,1.117016
11236,1,2,WALKING_UPSTAIRS,0.961729
11237,1,2,WALKING_UPSTAIRS,0.8934159
11238,1,2,WALKING_UPSTAIRS,0.965493
11239,1,2,WALKING_UPSTAIRS,0.9867053
11240,1,2,WALKING_UPSTAIRS,1.004901
11241,1,2,WALKING_UPSTAIRS,1.018837
11242,1,2,WALKING_UPSTAIRS,0.9415789
11243,1,2,WALKING_UPSTAIRS,0.9085198
11244,1,2,WALKING_UPSTAIRS,0.8944841
11245,1,2,WALKING_UPSTAIRS,0.8604713
11246,1,2,WALKING_UPSTAIRS,0.857013
11247,1,2,WALKING_UPSTAIRS,0.8477629
11248,1,2,WALKING_UPSTAIRS,0.8461175
11249,1,2,WALKING_UPSTAIRS,0.8152784
11250,1,2,WALKING_UPSTAIRS,0.7652259
11251,1,2,WALKING_UPSTAIRS,0.7663176
11252,1,2,WALKING_UPSTAIRS,0.7813233
11253,1,2,WALKING_UPSTAIRS,0.7964938
11254,1,2,WALKING_UPSTAIRS,0.8138866
11255,1,2,WALKING_UPSTAIRS,0.8456438
11256,1,2,WALKING_UPSTAIRS,0.8866623
11257,1,2,WALKING_UPSTAIRS,0.9139808
11258,1,2,WALKING_UPSTAIRS,0.9774468
11259,1,2,WALKING_UPSTAIRS,1.063748
11260,1,2,WALKING_UPSTAIRS,1.11244
11261,1,2,WALKING_UPSTAIRS,1.118471
11262,1,2,WALKING_UPSTAIRS,1.107253
11263,1,2,WALKING_UPSTAIRS,1.117057
11264,1,5,STANDING,0.9871776
11265,1,5,STANDING,0.9863071
11266,1,5,STANDING,0.988705
11267,1,5,STANDING,0.9868426
11268,1,5,STANDING,0.9859929
11269,1,5,STANDING,0.989538
11270,1,5,STANDING,0.9851994
11271,1,5,STANDING,0.9858301
11272,1,5,STANDING,0.9871562
11273,1,5,STANDING,0.9849318
11274,1,5,STANDING,0.9881454
11275,1,5,STANDING,0.9870738
11276,1,5,STANDING,0.9864979
11277,1,5,STANDING,0.9867545
11278,1,5,STANDING,0.9869428
11279,1,5,STANDING,0.9906148
11280,1,5,STANDING,0.9892916
11281,1,5,STANDING,0.9891203
11282,1,5,STANDING,0.9895377
11283,1,5,STANDING,0.9882457
11284,1,5,STANDING,0.9913513
11285,1,5,STANDING,0.9923033
11286,1,5,STANDING,0.9922118
11287,1,5,STANDING,0.9925808
11288,1,5,STANDING,0.9910639
11289,1,5,STANDING,0.9907501
11290,1,5,STANDING,0.9899641
11291,1,5,STANDING,0.9886469
11292,1,5,STANDING,0.9862038
11293,1,5,STANDING,0.9838003
11294,1,5,STANDING,0.9859183
11295,1,5,STANDING,0.989248
11296,1,5,STANDING,0.9918165
11297,1,5,STANDING,0.9935794
11298,1,5,STANDING,0.9914632
11299,1,5,STANDING,0.9891297
11300,1,5,STANDING,0.9904479
11301,1,5,STANDING,0.9907296
11302,1,5,STANDING,0.9895767
11303,1,5,STANDING,0.9896454
11304,1,5,STANDING,0.988675
11305,1,5,STANDING,0.988167
11306,1,5,STANDING,0.9875936
11307,1,5,STANDING,0.985289
11308,1,5,STANDING,0.9858698
11309,1,5,STANDING,0.9867623
11310,1,5,STANDING,0.9856281
11311,1,5,STANDING,0.9865716
11312,1,5,STANDING,0.9880945
11313,1,5,STANDING,0.9898477
11314,1,5,STANDING,0.9929062
11315,1,5,STANDING,0.995042
11316,1,5,STANDING,0.995012
11317,1,5,STANDING,0.9938347
11318,1,5,STANDING,0.9944857
11319,1,5,STANDING,0.9948909
11320,1,5,STANDING,0.9939101
11321,1,5,STANDING,0.9947205
11322,1,5,STANDING,0.9943616
11323,1,5,STANDING,0.9928369
11324,1,5,STANDING,0.9913981
11325,1,5,STANDING,0.9893739
11326,1,5,STANDING,0.9902832
11327,1,5,STANDING,0.9906108
11328,1,5,STANDING,0.9888456
11329,1,5,STANDING,0.9889037
11330,1,5,STANDING,0.9887924
11331,1,5,STANDING,0.9885302
11332,1,5,STANDING,0.9872652
11333,1,5,STANDING,0.9853224
11334,1,5,STANDING,0.9864494
11335,1,5,STANDING,0.9882546
11336,1,5,STANDING,0.9891436
11337,1,5,STANDING,0.9893723
11338,1,5,STANDING,0.9897783
11339,1,5,STANDING,0.9924473
11340,1,5,STANDING,0.9934927
11341,1,5,STANDING,0.9908601
11342,1,5,STANDING,0.9888774
11343,1,5,STANDING,0.9896823
11344,1,5,STANDING,0.9916383
11345,1,5,STANDING,0.9913377
11346,1,5,STANDING,0.9878664
11347,1,5,STANDING,0.9850455
11348,1,5,STANDING,0.9863009
11349,1,5,STANDING,0.9895274
11350,1,5,STANDING,0.9909234
11351,1,5,STANDING,0.9913161
11352,1,5,STANDING,0.9913987
11353,1,5,STANDING,0.9899241
11354,1,5,STANDING,0.9888988
11355,1,5,STANDING,0.9912725
11356,1,5,STANDING,0.9938027
11357,1,5,STANDING,0.9903626
11358,1,5,STANDING,0.986341
11359,1,5,STANDING,0.9875825
11360,1,5,STANDING,0.9882249
11361,1,5,STANDING,0.9888766
11362,1,5,STANDING,0.9910866
11363,1,5,STANDING,0.9898771
11364,1,5,STANDING,0.9871195
11365,1,5,STANDING,0.9859885
11366,1,5,STANDING,0.9875199
11367,1,5,STANDING,0.9899261
11368,1,5,STANDING,0.9889604
11369,1,5,STANDING,0.9882602
11370,1,5,STANDING,0.9894289
11371,1,5,STANDING,0.9889217
11372,1,5,STANDING,0.9895703
11373,1,5,STANDING,0.9909053
11374,1,5,STANDING,0.9899281
11375,1,5,STANDING,0.9890797
11376,1,5,STANDING,0.9877584
11377,1,5,STANDING,0.9860529
11378,1,5,STANDING,0.9863848
11379,1,5,STANDING,0.9878906
11380,1,5,STANDING,0.9894471
11381,1,5,STANDING,0.988975
11382,1,5,STANDING,0.9874759
11383,1,5,STANDING,0.9877119
11384,1,5,STANDING,0.9886768
11385,1,5,STANDING,0.9909034
11386,1,5,STANDING,0.9917798
11387,1,5,STANDING,0.9879015
11388,1,5,STANDING,0.9853499
11389,1,5,STANDING,0.9886365
11390,1,5,STANDING,0.9915862
11391,1,5,STANDING,0.989323
11392,1,5,STANDING,0.9878842
11393,1,5,STANDING,0.9894747
11394,1,5,STANDING,0.9890507
11395,1,5,STANDING,0.9896211
11396,1,5,STANDING,0.9918524
11397,1,5,STANDING,0.9921344
11398,1,5,STANDING,0.9934016
11399,1,5,STANDING,0.9950194
11400,1,5,STANDING,0.99476
11401,1,5,STANDING,0.9950452
11402,1,5,STANDING,0.9954801
11403,1,5,STANDING,0.9925043
11404,1,5,STANDING,0.9889557
11405,1,5,STANDING,0.9909512
11406,1,5,STANDING,0.9930435
11407,1,5,STANDING,0.9919753
11408,1,5,STANDING,0.9932379
11409,1,5,STANDING,0.99359
11410,1,5,STANDING,0.9924336
11411,1,5,STANDING,0.9928271
11412,1,5,STANDING,0.9899115
